# wavelength 	 flux_density
3.379506000000000313e+03 2.029620000000000000e+14
3.380177000000000135e+03 2.071080000000000312e+14
3.380847999999999956e+03 2.037360000000000312e+14
3.381518999999999778e+03 2.003650000000000000e+14
3.382188999999999851e+03 2.022640000000000000e+14
3.382860000000000127e+03 2.007990000000000000e+14
3.383530999999999949e+03 2.025700000000000312e+14
3.384201000000000022e+03 2.013040000000000312e+14
3.384872000000000298e+03 2.007480000000000000e+14
3.385543000000000120e+03 2.000260000000000000e+14
3.386213999999999942e+03 1.980150000000000312e+14
3.386883999999999560e+03 1.989850000000000000e+14
3.387554999999999836e+03 1.989650000000000312e+14
3.388226000000000113e+03 1.991250000000000000e+14
3.388895999999999731e+03 2.023490000000000000e+14
3.389567000000000007e+03 1.988560000000000312e+14
3.390238000000000284e+03 1.999440000000000000e+14
3.390909000000000106e+03 1.960000000000000312e+14
3.391579999999999927e+03 1.961560000000000000e+14
3.392250000000000000e+03 1.997450000000000312e+14
3.392920999999999822e+03 1.981580000000000312e+14
3.393592000000000098e+03 1.976510000000000000e+14
3.394262999999999920e+03 1.975990000000000000e+14
3.394932999999999993e+03 2.008490000000000000e+14
3.395604000000000269e+03 1.969700000000000000e+14
3.396275000000000091e+03 1.918320000000000000e+14
3.396945999999999913e+03 1.861240000000000000e+14
3.397616999999999734e+03 1.872560000000000000e+14
3.398286999999999807e+03 1.929660000000000312e+14
3.398958000000000084e+03 1.925730000000000312e+14
3.399628999999999905e+03 1.957840000000000312e+14
3.400300000000000182e+03 1.937660000000000000e+14
3.400970000000000255e+03 1.888600000000000000e+14
3.401641000000000076e+03 1.910830000000000000e+14
3.402311999999999898e+03 1.961220000000000000e+14
3.402982999999999720e+03 1.928310000000000000e+14
3.403653999999999996e+03 1.973060000000000312e+14
3.404324000000000069e+03 1.962660000000000000e+14
3.404994999999999891e+03 1.916880000000000000e+14
3.405666000000000167e+03 1.951780000000000000e+14
3.406336999999999989e+03 1.989520000000000312e+14
3.407007999999999811e+03 1.970580000000000000e+14
3.407678000000000338e+03 1.950920000000000000e+14
3.408348999999999705e+03 1.945970000000000000e+14
3.409019999999999982e+03 1.958620000000000000e+14
3.409690999999999804e+03 1.942780000000000000e+14
3.410362000000000080e+03 1.940530000000000000e+14
3.411033000000000357e+03 1.939780000000000000e+14
3.411702999999999975e+03 1.935310000000000312e+14
3.412373999999999796e+03 1.924120000000000312e+14
3.413045000000000073e+03 1.946670000000000000e+14
3.413715999999999894e+03 1.944050000000000000e+14
3.414387000000000171e+03 1.922190000000000000e+14
3.415057999999999993e+03 1.898800000000000000e+14
3.415728000000000065e+03 1.908980000000000000e+14
3.416399000000000342e+03 1.941120000000000312e+14
3.417069999999999709e+03 1.969980000000000000e+14
3.417740999999999985e+03 1.940450000000000000e+14
3.418411999999999807e+03 1.952870000000000000e+14
3.419083000000000084e+03 1.943540000000000000e+14
3.419754000000000360e+03 1.931090000000000000e+14
3.420423999999999978e+03 1.953540000000000312e+14
3.421095000000000255e+03 1.927240000000000312e+14
3.421766000000000076e+03 1.926800000000000000e+14
3.422436999999999898e+03 1.936180000000000000e+14
3.423108000000000175e+03 1.935020000000000000e+14
3.423778999999999996e+03 1.930430000000000000e+14
3.424450000000000273e+03 1.915880000000000312e+14
3.425120999999999640e+03 1.910740000000000000e+14
3.425791999999999916e+03 1.894080000000000000e+14
3.426463000000000193e+03 1.899100000000000000e+14
3.427132999999999811e+03 1.917990000000000000e+14
3.427804000000000087e+03 1.884740000000000000e+14
3.428475000000000364e+03 1.913290000000000000e+14
3.429145999999999731e+03 1.934410000000000000e+14
3.429817000000000007e+03 1.915730000000000000e+14
3.430487999999999829e+03 1.915480000000000000e+14
3.431159000000000106e+03 1.890260000000000000e+14
3.431830000000000382e+03 1.910230000000000000e+14
3.432500999999999749e+03 1.903690000000000000e+14
3.433172000000000025e+03 1.911390000000000000e+14
3.433842999999999847e+03 1.896630000000000312e+14
3.434514000000000124e+03 1.893860000000000312e+14
3.435184000000000196e+03 1.900010000000000312e+14
3.435855000000000018e+03 1.893260000000000000e+14
3.436527000000000044e+03 1.898400000000000312e+14
3.437196999999999662e+03 1.881880000000000000e+14
3.437867999999999938e+03 1.879980000000000000e+14
3.438539999999999964e+03 1.841120000000000312e+14
3.439210000000000036e+03 1.871640000000000000e+14
3.439881000000000313e+03 1.899820000000000000e+14
3.440551999999999680e+03 1.881060000000000000e+14
3.441222999999999956e+03 1.885230000000000000e+14
3.441894000000000233e+03 1.858400000000000000e+14
3.442565000000000055e+03 1.896700000000000312e+14
3.443237000000000080e+03 1.869310000000000000e+14
3.443906999999999698e+03 1.871600000000000000e+14
3.444579000000000178e+03 1.880640000000000000e+14
3.445250000000000000e+03 1.886690000000000000e+14
3.445920000000000073e+03 1.851470000000000000e+14
3.446592000000000098e+03 1.861250000000000000e+14
3.447262999999999920e+03 1.870530000000000312e+14
3.447934000000000196e+03 1.844110000000000000e+14
3.448605000000000018e+03 1.858140000000000000e+14
3.449275999999999840e+03 1.875420000000000312e+14
3.449946999999999662e+03 1.876020000000000000e+14
3.450617999999999938e+03 1.881250000000000000e+14
3.451289000000000215e+03 1.856910000000000000e+14
3.451960000000000036e+03 1.855140000000000312e+14
3.452630999999999858e+03 1.846050000000000312e+14
3.453301999999999680e+03 1.853270000000000000e+14
3.453974000000000160e+03 1.852410000000000312e+14
3.454644999999999982e+03 1.856250000000000000e+14
3.455315999999999804e+03 1.845120000000000312e+14
3.455987000000000080e+03 1.855880000000000000e+14
3.456657999999999902e+03 1.838450000000000312e+14
3.457329000000000178e+03 1.818120000000000000e+14
3.458000000000000000e+03 1.816030000000000312e+14
3.458672000000000025e+03 1.810630000000000000e+14
3.459342000000000098e+03 1.823850000000000312e+14
3.460014000000000124e+03 1.844430000000000000e+14
3.460684999999999945e+03 1.822670000000000000e+14
3.461355999999999767e+03 1.824040000000000000e+14
3.462027000000000044e+03 1.834610000000000000e+14
3.462697999999999865e+03 1.842540000000000000e+14
3.463369999999999891e+03 1.845830000000000000e+14
3.464040999999999713e+03 1.827170000000000312e+14
3.464711999999999989e+03 1.831710000000000312e+14
3.465383000000000266e+03 1.803140000000000000e+14
3.466054999999999836e+03 1.819180000000000000e+14
3.466726000000000113e+03 1.807600000000000312e+14
3.467396999999999935e+03 1.805740000000000000e+14
3.468068000000000211e+03 1.814830000000000000e+14
3.468739999999999782e+03 1.810930000000000000e+14
3.469411000000000058e+03 1.823620000000000000e+14
3.470082000000000335e+03 1.844510000000000312e+14
3.470753000000000156e+03 1.839040000000000000e+14
3.471423999999999978e+03 1.824460000000000312e+14
3.472096000000000004e+03 1.803800000000000000e+14
3.472767000000000280e+03 1.812630000000000000e+14
3.473437999999999647e+03 1.816230000000000000e+14
3.474110000000000127e+03 1.814180000000000000e+14
3.474780999999999949e+03 1.826600000000000000e+14
3.475452000000000226e+03 1.832540000000000312e+14
3.476123999999999796e+03 1.830650000000000312e+14
3.476795000000000073e+03 1.805750000000000000e+14
3.477466000000000349e+03 1.832640000000000312e+14
3.478137999999999920e+03 1.828890000000000000e+14
3.478809000000000196e+03 1.813320000000000000e+14
3.479480000000000018e+03 1.799970000000000000e+14
3.480152000000000044e+03 1.795670000000000000e+14
3.480822999999999865e+03 1.789960000000000000e+14
3.481494000000000142e+03 1.804090000000000000e+14
3.482165999999999713e+03 1.794290000000000000e+14
3.482836999999999989e+03 1.788410000000000000e+14
3.483509000000000015e+03 1.796560000000000000e+14
3.484179999999999836e+03 1.801130000000000000e+14
3.484851000000000113e+03 1.800510000000000000e+14
3.485523000000000138e+03 1.779510000000000000e+14
3.486193999999999960e+03 1.787400000000000000e+14
3.486865999999999985e+03 1.805350000000000000e+14
3.487537000000000262e+03 1.797930000000000000e+14
3.488208999999999833e+03 1.789930000000000000e+14
3.488880000000000109e+03 1.785070000000000000e+14
3.489552000000000135e+03 1.762510000000000000e+14
3.490222999999999956e+03 1.793410000000000000e+14
3.490894999999999982e+03 1.780480000000000000e+14
3.491566000000000258e+03 1.771080000000000000e+14
3.492237999999999829e+03 1.749720000000000000e+14
3.492909000000000106e+03 1.764300000000000000e+14
3.493580999999999676e+03 1.769970000000000000e+14
3.494251999999999953e+03 1.757760000000000000e+14
3.494923999999999978e+03 1.768750000000000000e+14
3.495594999999999800e+03 1.774630000000000312e+14
3.496266999999999825e+03 1.775550000000000000e+14
3.496938000000000102e+03 1.772080000000000000e+14
3.497609999999999673e+03 1.776080000000000000e+14
3.498282000000000153e+03 1.765000000000000000e+14
3.498953000000000429e+03 1.751440000000000000e+14
3.499625000000000000e+03 1.756520000000000000e+14
3.500296000000000276e+03 1.738660000000000000e+14
3.500967999999999847e+03 1.731330000000000000e+14
3.501639999999999873e+03 1.740460000000000000e+14
3.502311000000000149e+03 1.746790000000000000e+14
3.502983000000000175e+03 1.753350000000000000e+14
3.503655000000000200e+03 1.744330000000000000e+14
3.504326000000000022e+03 1.730240000000000000e+14
3.504998000000000047e+03 1.740700000000000000e+14
3.505669999999999618e+03 1.748480000000000000e+14
3.506340999999999894e+03 1.748480000000000000e+14
3.507013000000000375e+03 1.742400000000000000e+14
3.507684999999999945e+03 1.747520000000000000e+14
3.508356999999999971e+03 1.761030000000000000e+14
3.509027999999999793e+03 1.743330000000000000e+14
3.509699999999999818e+03 1.730270000000000000e+14
3.510371999999999844e+03 1.744580000000000000e+14
3.511043000000000120e+03 1.726940000000000000e+14
3.511715000000000146e+03 1.727780000000000000e+14
3.512386999999999716e+03 1.748810000000000312e+14
3.513059000000000196e+03 1.716050000000000000e+14
3.513730999999999767e+03 1.731850000000000000e+14
3.514402000000000044e+03 1.728990000000000312e+14
3.515073999999999614e+03 1.735610000000000000e+14
3.515746000000000095e+03 1.713800000000000000e+14
3.516417999999999665e+03 1.716320000000000000e+14
3.517090000000000146e+03 1.723170000000000000e+14
3.517761999999999716e+03 1.719780000000000000e+14
3.518432999999999993e+03 1.720240000000000000e+14
3.519105000000000018e+03 1.720310000000000000e+14
3.519777000000000044e+03 1.719600000000000000e+14
3.520449000000000069e+03 1.712110000000000000e+14
3.521121000000000095e+03 1.682350000000000000e+14
3.521793000000000120e+03 1.728360000000000000e+14
3.522465000000000146e+03 1.705940000000000312e+14
3.523137000000000171e+03 1.701490000000000000e+14
3.523809000000000196e+03 1.694180000000000000e+14
3.524481000000000222e+03 1.693900000000000312e+14
3.525152000000000044e+03 1.728950000000000000e+14
3.525825000000000273e+03 1.717620000000000000e+14
3.526496999999999844e+03 1.723850000000000000e+14
3.527169000000000324e+03 1.704210000000000000e+14
3.527840999999999894e+03 1.685810000000000000e+14
3.528512999999999920e+03 1.722650000000000000e+14
3.529184999999999945e+03 1.718150000000000000e+14
3.529856999999999971e+03 1.723690000000000312e+14
3.530528999999999996e+03 1.724480000000000000e+14
3.531201000000000022e+03 1.707470000000000000e+14
3.531873000000000047e+03 1.730350000000000000e+14
3.532544999999999618e+03 1.690720000000000312e+14
3.533217000000000098e+03 1.708020000000000000e+14
3.533888999999999669e+03 1.707860000000000000e+14
3.534561000000000149e+03 1.711530000000000312e+14
3.535232999999999720e+03 1.716370000000000312e+14
3.535906000000000404e+03 1.666920000000000000e+14
3.536577999999999975e+03 1.698300000000000000e+14
3.537250000000000000e+03 1.672000000000000000e+14
3.537922000000000025e+03 1.676120000000000000e+14
3.538593999999999596e+03 1.647940000000000000e+14
3.539267000000000280e+03 1.656120000000000000e+14
3.539938999999999851e+03 1.626690000000000000e+14
3.540611000000000331e+03 1.693530000000000000e+14
3.541282999999999902e+03 1.693810000000000000e+14
3.541955000000000382e+03 1.701830000000000000e+14
3.542628000000000156e+03 1.661190000000000000e+14
3.543299999999999727e+03 1.696900000000000000e+14
3.543972000000000207e+03 1.673700000000000000e+14
3.544643999999999778e+03 1.674150000000000312e+14
3.545317000000000007e+03 1.694170000000000000e+14
3.545989000000000033e+03 1.674670000000000000e+14
3.546661000000000058e+03 1.691880000000000000e+14
3.547334000000000287e+03 1.712050000000000000e+14
3.548005999999999858e+03 1.666280000000000000e+14
3.548678000000000338e+03 1.659220000000000000e+14
3.549351000000000113e+03 1.666720000000000000e+14
3.550023000000000138e+03 1.673530000000000000e+14
3.550695000000000164e+03 1.682690000000000000e+14
3.551367999999999938e+03 1.659430000000000000e+14
3.552039999999999964e+03 1.672130000000000000e+14
3.552712999999999738e+03 1.663210000000000000e+14
3.553385000000000218e+03 1.670550000000000000e+14
3.554057999999999993e+03 1.667820000000000000e+14
3.554730000000000018e+03 1.664880000000000000e+14
3.555403000000000247e+03 1.640490000000000000e+14
3.556074999999999818e+03 1.661790000000000000e+14
3.556747999999999593e+03 1.667920000000000000e+14
3.557420000000000073e+03 1.675010000000000000e+14
3.558092999999999847e+03 1.650100000000000000e+14
3.558765000000000327e+03 1.636620000000000000e+14
3.559438000000000102e+03 1.639650000000000000e+14
3.560109999999999673e+03 1.650570000000000000e+14
3.560782999999999902e+03 1.658890000000000000e+14
3.561456000000000131e+03 1.677160000000000312e+14
3.562128000000000156e+03 1.650880000000000000e+14
3.562800999999999931e+03 1.636200000000000000e+14
3.563472999999999956e+03 1.644650000000000000e+14
3.563524000000000342e+03 1.657200000000000000e+14
3.564336999999999989e+03 1.672060000000000000e+14
3.565150000000000091e+03 1.649720000000000000e+14
3.565963999999999942e+03 1.662630000000000000e+14
3.566777999999999793e+03 1.658230000000000312e+14
3.567591000000000349e+03 1.625460000000000000e+14
3.568403999999999996e+03 1.641390000000000000e+14
3.569217999999999847e+03 1.650640000000000000e+14
3.570030999999999949e+03 1.627240000000000000e+14
3.570844999999999800e+03 1.629530000000000000e+14
3.571658000000000357e+03 1.628930000000000000e+14
3.572471000000000004e+03 1.638970000000000000e+14
3.573284000000000106e+03 1.627200000000000000e+14
3.574097000000000207e+03 1.638180000000000000e+14
3.574911000000000058e+03 1.637770000000000000e+14
3.575724000000000160e+03 1.649010000000000000e+14
3.576537000000000262e+03 1.635410000000000000e+14
3.577349999999999909e+03 1.626650000000000000e+14
3.578163000000000011e+03 1.624500000000000000e+14
3.578976000000000113e+03 1.602130000000000000e+14
3.579788999999999760e+03 1.610670000000000000e+14
3.580601999999999862e+03 1.614210000000000000e+14
3.581414999999999964e+03 1.623820000000000000e+14
3.582228000000000065e+03 1.613110000000000000e+14
3.583041000000000167e+03 1.604950000000000000e+14
3.583853000000000065e+03 1.615430000000000000e+14
3.584665999999999713e+03 1.616740000000000000e+14
3.585478999999999814e+03 1.623440000000000000e+14
3.586291999999999916e+03 1.624910000000000000e+14
3.587105000000000018e+03 1.614680000000000000e+14
3.587916999999999916e+03 1.594330000000000000e+14
3.588730000000000018e+03 1.597170000000000000e+14
3.589543000000000120e+03 1.604940000000000000e+14
3.590355000000000018e+03 1.591000000000000000e+14
3.591168000000000120e+03 1.564710000000000000e+14
3.591980000000000018e+03 1.596400000000000000e+14
3.592793000000000120e+03 1.596780000000000000e+14
3.593605000000000018e+03 1.585730000000000000e+14
3.594418000000000120e+03 1.584420000000000000e+14
3.595230000000000018e+03 1.593210000000000000e+14
3.596042000000000371e+03 1.584200000000000000e+14
3.596855000000000018e+03 1.597920000000000000e+14
3.597666999999999916e+03 1.584420000000000000e+14
3.598480000000000018e+03 1.604010000000000000e+14
3.599292000000000371e+03 1.601430000000000000e+14
3.600103999999999814e+03 1.582990000000000000e+14
3.600915999999999713e+03 1.575420000000000000e+14
3.601728000000000065e+03 1.586140000000000000e+14
3.602541000000000167e+03 1.604980000000000312e+14
3.603352999999999611e+03 1.584450000000000000e+14
3.604164999999999964e+03 1.596110000000000000e+14
3.604976999999999862e+03 1.573330000000000000e+14
3.605789000000000215e+03 1.580430000000000000e+14
3.606601000000000113e+03 1.593960000000000000e+14
3.607413000000000011e+03 1.580060000000000000e+14
3.608224999999999909e+03 1.578620000000000000e+14
3.609036999999999807e+03 1.586340000000000312e+14
3.609849000000000160e+03 1.597500000000000000e+14
3.610661000000000058e+03 1.557360000000000000e+14
3.611472999999999956e+03 1.574670000000000000e+14
3.612283999999999651e+03 1.575590000000000000e+14
3.613096000000000004e+03 1.572800000000000000e+14
3.613907999999999902e+03 1.565490000000000000e+14
3.614720000000000255e+03 1.573110000000000000e+14
3.615530999999999949e+03 1.570050000000000000e+14
3.616343000000000302e+03 1.583200000000000000e+14
3.617154999999999745e+03 1.562030000000000000e+14
3.617965999999999894e+03 1.561450000000000000e+14
3.618777999999999793e+03 1.558140000000000000e+14
3.619588999999999942e+03 1.553510000000000000e+14
3.620401000000000295e+03 1.559800000000000000e+14
3.621211999999999989e+03 1.564110000000000312e+14
3.622024000000000342e+03 1.559630000000000312e+14
3.622834999999999582e+03 1.547180000000000000e+14
3.623646999999999935e+03 1.545320000000000000e+14
3.624458000000000084e+03 1.548450000000000000e+14
3.625269999999999982e+03 1.564970000000000000e+14
3.626081000000000131e+03 1.538660000000000000e+14
3.626891999999999825e+03 1.554020000000000000e+14
3.627704000000000178e+03 1.551890000000000000e+14
3.628515000000000327e+03 1.561920000000000000e+14
3.629326000000000022e+03 1.542160000000000000e+14
3.630137000000000171e+03 1.531000000000000000e+14
3.630949000000000069e+03 1.525130000000000000e+14
3.631759999999999764e+03 1.529700000000000000e+14
3.632570999999999913e+03 1.525980000000000000e+14
3.633382000000000062e+03 1.527980000000000000e+14
3.634192999999999756e+03 1.514250000000000000e+14
3.635003999999999905e+03 1.529460000000000000e+14
3.635815000000000055e+03 1.515810000000000000e+14
3.636626000000000204e+03 1.529260000000000312e+14
3.637436999999999898e+03 1.518620000000000000e+14
3.638248000000000047e+03 1.511020000000000000e+14
3.639059000000000196e+03 1.498230000000000000e+14
3.639870000000000346e+03 1.483370000000000000e+14
3.640681000000000040e+03 1.457320000000000312e+14
3.641491999999999734e+03 1.468600000000000000e+14
3.642302999999999884e+03 1.489350000000000000e+14
3.643112999999999829e+03 1.517640000000000000e+14
3.643923999999999978e+03 1.503610000000000312e+14
3.644734999999999673e+03 1.495900000000000000e+14
3.645544999999999618e+03 1.496860000000000000e+14
3.646355999999999767e+03 1.519120000000000312e+14
3.647166999999999916e+03 1.507540000000000000e+14
3.647978000000000065e+03 1.507610000000000000e+14
3.648788000000000011e+03 1.485840000000000000e+14
3.649598999999999705e+03 1.513190000000000000e+14
3.650408999999999651e+03 1.503280000000000000e+14
3.651219999999999800e+03 1.498460000000000000e+14
3.652029999999999745e+03 1.501840000000000000e+14
3.652840999999999894e+03 1.509720000000000000e+14
3.653650999999999840e+03 1.500200000000000000e+14
3.654461999999999989e+03 1.488730000000000000e+14
3.655271999999999935e+03 1.499340000000000000e+14
3.656083000000000084e+03 1.500380000000000000e+14
3.656893000000000029e+03 1.485840000000000000e+14
3.657702999999999975e+03 1.474100000000000000e+14
3.658513999999999669e+03 1.470240000000000000e+14
3.659323999999999614e+03 1.463560000000000000e+14
3.660134000000000015e+03 1.480570000000000000e+14
3.660944000000000415e+03 1.476740000000000000e+14
3.661754999999999654e+03 1.469400000000000000e+14
3.662565000000000055e+03 1.465540000000000000e+14
3.663375000000000000e+03 1.481720000000000000e+14
3.664184999999999945e+03 1.464630000000000000e+14
3.664994999999999891e+03 1.469820000000000312e+14
3.665806000000000040e+03 1.481050000000000000e+14
3.666615000000000236e+03 1.464300000000000000e+14
3.667425999999999931e+03 1.461340000000000000e+14
3.668235999999999876e+03 1.486310000000000000e+14
3.669045000000000073e+03 1.468830000000000000e+14
3.669855999999999767e+03 1.466620000000000000e+14
3.670666000000000167e+03 1.472870000000000000e+14
3.671476000000000113e+03 1.440060000000000000e+14
3.672284999999999854e+03 1.474770000000000000e+14
3.673094999999999800e+03 1.469080000000000000e+14
3.673905000000000200e+03 1.458820000000000000e+14
3.674715000000000146e+03 1.462260000000000000e+14
3.675525000000000091e+03 1.477400000000000000e+14
3.676335000000000036e+03 1.444600000000000000e+14
3.677144000000000233e+03 1.415320000000000000e+14
3.677954000000000178e+03 1.423490000000000000e+14
3.678764000000000124e+03 1.420190000000000000e+14
3.679574000000000069e+03 1.449420000000000312e+14
3.680382999999999811e+03 1.451120000000000000e+14
3.681192999999999756e+03 1.439840000000000000e+14
3.682002999999999702e+03 1.409130000000000000e+14
3.682812000000000353e+03 1.417040000000000000e+14
3.683622000000000298e+03 1.426350000000000000e+14
3.684431000000000040e+03 1.427740000000000000e+14
3.685240999999999985e+03 1.452010000000000000e+14
3.686049999999999727e+03 1.432610000000000312e+14
3.686859999999999673e+03 1.440210000000000000e+14
3.687668999999999869e+03 1.441750000000000000e+14
3.688479000000000269e+03 1.448670000000000000e+14
3.689288000000000011e+03 1.444000000000000000e+14
3.690097999999999956e+03 1.435980000000000000e+14
3.690907000000000153e+03 1.437530000000000000e+14
3.691715999999999894e+03 1.452310000000000312e+14
3.692525999999999840e+03 1.446800000000000000e+14
3.693335000000000036e+03 1.439220000000000000e+14
3.694144000000000233e+03 1.446420000000000000e+14
3.694952999999999975e+03 1.438380000000000000e+14
3.695762999999999920e+03 1.433040000000000000e+14
3.696572000000000116e+03 1.428650000000000000e+14
3.697380999999999858e+03 1.385060000000000000e+14
3.698190000000000055e+03 1.384980000000000156e+14
3.699000000000000000e+03 1.387690000000000000e+14
3.699809000000000196e+03 1.424420000000000000e+14
3.700617999999999938e+03 1.437090000000000312e+14
3.701426999999999680e+03 1.421660000000000000e+14
3.702235999999999876e+03 1.432450000000000000e+14
3.703045000000000073e+03 1.436060000000000000e+14
3.703854000000000269e+03 1.420420000000000000e+14
3.704663000000000011e+03 1.429360000000000000e+14
3.705471999999999753e+03 1.400300000000000000e+14
3.706280999999999949e+03 1.386240000000000000e+14
3.707090000000000146e+03 1.409750000000000000e+14
3.707898999999999887e+03 1.411150000000000000e+14
3.708708000000000084e+03 1.411190000000000000e+14
3.709516999999999825e+03 1.405970000000000000e+14
3.710325999999999567e+03 1.392740000000000000e+14
3.711135000000000218e+03 1.404510000000000156e+14
3.711943999999999960e+03 1.395040000000000156e+14
3.712753000000000156e+03 1.406230000000000000e+14
3.713560999999999694e+03 1.389390000000000000e+14
3.714370000000000346e+03 1.371720000000000000e+14
3.715179000000000087e+03 1.354440000000000156e+14
3.715987000000000080e+03 1.368150000000000000e+14
3.716795999999999822e+03 1.378970000000000000e+14
3.717605000000000018e+03 1.400880000000000000e+14
3.718413000000000011e+03 1.374140000000000156e+14
3.719221999999999753e+03 1.380160000000000156e+14
3.720030999999999949e+03 1.376460000000000000e+14
3.720840000000000146e+03 1.379550000000000000e+14
3.721648000000000138e+03 1.394200000000000156e+14
3.722456000000000131e+03 1.372460000000000000e+14
3.723264999999999873e+03 1.388860000000000000e+14
3.724074000000000069e+03 1.377410000000000156e+14
3.724882000000000062e+03 1.381390000000000156e+14
3.725690999999999804e+03 1.389970000000000000e+14
3.726498999999999796e+03 1.389400000000000000e+14
3.727307999999999993e+03 1.380470000000000156e+14
3.728115999999999985e+03 1.375330000000000000e+14
3.728924999999999727e+03 1.375720000000000000e+14
3.729733000000000175e+03 1.380210000000000156e+14
3.730541000000000167e+03 1.377540000000000000e+14
3.731349999999999909e+03 1.383300000000000000e+14
3.732157999999999902e+03 1.384840000000000000e+14
3.732965999999999894e+03 1.388200000000000156e+14
3.733775000000000091e+03 1.368740000000000156e+14
3.734583000000000084e+03 1.357640000000000156e+14
3.735391000000000076e+03 1.364720000000000156e+14
3.736199000000000069e+03 1.359270000000000000e+14
3.737007999999999811e+03 1.352320000000000156e+14
3.737815999999999804e+03 1.361020000000000000e+14
3.738624000000000251e+03 1.368550000000000156e+14
3.739431999999999789e+03 1.337300000000000000e+14
3.740239999999999782e+03 1.343120000000000156e+14
3.741048999999999978e+03 1.336440000000000000e+14
3.741856999999999971e+03 1.353560000000000000e+14
3.742664999999999964e+03 1.361730000000000156e+14
3.743472999999999956e+03 1.358120000000000156e+14
3.744280999999999949e+03 1.357680000000000000e+14
3.745088999999999942e+03 1.320790000000000156e+14
3.745896999999999935e+03 1.329020000000000000e+14
3.746704999999999927e+03 1.340650000000000000e+14
3.747512999999999920e+03 1.362640000000000000e+14
3.748320999999999913e+03 1.349530000000000000e+14
3.749128999999999905e+03 1.354390000000000156e+14
3.749936999999999898e+03 1.347050000000000000e+14
3.750745000000000346e+03 1.353670000000000156e+14
3.751552999999999884e+03 1.353520000000000156e+14
3.752360999999999876e+03 1.359500000000000000e+14
3.753169000000000324e+03 1.363250000000000156e+14
3.753976000000000113e+03 1.358540000000000000e+14
3.754784000000000106e+03 1.342550000000000000e+14
3.755592000000000098e+03 1.372480000000000156e+14
3.756400000000000091e+03 1.358070000000000156e+14
3.757208000000000084e+03 1.347780000000000000e+14
3.758014999999999873e+03 1.342100000000000000e+14
3.758822999999999865e+03 1.348960000000000000e+14
3.759631000000000313e+03 1.354440000000000156e+14
3.760438999999999851e+03 1.341010000000000000e+14
3.761246000000000095e+03 1.350240000000000000e+14
3.762054000000000087e+03 1.353080000000000000e+14
3.762862000000000080e+03 1.354600000000000000e+14
3.763669000000000324e+03 1.355530000000000000e+14
3.764476999999999862e+03 1.351180000000000000e+14
3.765284999999999854e+03 1.332240000000000000e+14
3.766092000000000098e+03 1.350740000000000000e+14
3.766900000000000091e+03 1.337970000000000000e+14
3.767707000000000335e+03 1.335650000000000156e+14
3.768514999999999873e+03 1.335640000000000000e+14
3.769321999999999662e+03 1.325480000000000000e+14
3.770130000000000109e+03 1.314480000000000156e+14
3.770936999999999898e+03 1.335860000000000000e+14
3.771745000000000346e+03 1.345670000000000156e+14
3.772552000000000135e+03 1.336910000000000000e+14
3.773359999999999673e+03 1.333650000000000156e+14
3.774168000000000120e+03 1.317810000000000156e+14
3.774974999999999909e+03 1.317780000000000156e+14
3.775782000000000153e+03 1.330280000000000156e+14
3.776590000000000146e+03 1.323580000000000000e+14
3.777396999999999935e+03 1.331990000000000156e+14
3.778204000000000178e+03 1.315370000000000156e+14
3.779011999999999716e+03 1.323330000000000000e+14
3.779818999999999960e+03 1.333010000000000000e+14
3.780625999999999749e+03 1.318470000000000000e+14
3.781433999999999742e+03 1.320070000000000156e+14
3.782240999999999985e+03 1.295720000000000156e+14
3.783047999999999774e+03 1.306070000000000000e+14
3.783856000000000222e+03 1.324210000000000156e+14
3.784663000000000011e+03 1.320590000000000000e+14
3.785470000000000255e+03 1.328500000000000156e+14
3.786277000000000044e+03 1.317730000000000156e+14
3.787084000000000287e+03 1.307720000000000000e+14
3.787891999999999825e+03 1.301180000000000000e+14
3.788698999999999614e+03 1.294070000000000000e+14
3.789505999999999858e+03 1.303520000000000156e+14
3.790312999999999647e+03 1.306040000000000000e+14
3.791119999999999891e+03 1.322040000000000156e+14
3.791926999999999680e+03 1.301130000000000000e+14
3.792733999999999924e+03 1.296720000000000000e+14
3.793540999999999713e+03 1.289880000000000000e+14
3.794349000000000160e+03 1.301580000000000000e+14
3.795155999999999949e+03 1.303510000000000000e+14
3.795963000000000193e+03 1.284530000000000000e+14
3.796769999999999982e+03 1.301990000000000000e+14
3.797576999999999771e+03 1.297270000000000000e+14
3.798384000000000015e+03 1.313100000000000000e+14
3.799190999999999804e+03 1.298260000000000000e+14
3.799998000000000047e+03 1.296160000000000000e+14
3.800804999999999836e+03 1.281720000000000000e+14
3.801612000000000080e+03 1.283970000000000156e+14
3.802418999999999869e+03 1.301880000000000000e+14
3.803226000000000113e+03 1.275390000000000156e+14
3.804032999999999902e+03 1.292770000000000000e+14
3.804838999999999942e+03 1.272140000000000156e+14
3.805645999999999731e+03 1.285890000000000156e+14
3.806452999999999975e+03 1.295460000000000000e+14
3.807259999999999764e+03 1.297960000000000156e+14
3.808067000000000007e+03 1.299410000000000000e+14
3.808873999999999796e+03 1.282400000000000156e+14
3.809680000000000291e+03 1.270640000000000000e+14
3.810487000000000080e+03 1.271060000000000156e+14
3.811294000000000324e+03 1.275740000000000000e+14
